mail	birthdate	registration	blood_group	company	username	user_id	ssn	residence	name	job	current_location	station_ID
sybille87@hotmail.de	1950-01-29	2023/12/17	O+	Kitzmann e.V.	vbaehr	329	336-54-8196		Vincenzo Seidel B.Sc.			786
desiree04@hotmail.com	1982-09-12	2019/07/01	A+	Ho, Alvarado and Andrade	parksarah	554	275-03-2786		Donna Kim		(Decimal('-50.8259605'), Decimal('24.669004'))	251
akemiabe@yahoo.com	2019-04-29	2023-02-17	O-	坂本電気株式会社	nanami27	1688	752-22-7122		佐藤 陽一		(Decimal('-55.4858275'), Decimal('-112.191425'))	751
qishii@hotmail.com		2020/02/05	B-	株式会社山田ガス	takumashimizu	1846	709-24-5727		前田 拓真		(Decimal('85.0762085'), Decimal('-58.531049'))	213
ugroettner@aol.de	1967-06-28	2023-11-05	AB-	Lachmann	hoevelanka	1830	174-99-4050		Heinz-Dieter Krein	Ausbaufacharbeiter	(Decimal('28.450031'), Decimal('-100.438463'))	759
jporzio@tim.it		08/16/2020, 00:00:00	O-	Metella-Tropea s.r.l.	umbertocanevascini	1151	GRGPNI54B02L691R		Dott. Eva Dossetti		(Decimal('-11.617038'), Decimal('-166.142161'))	193
weitzelkerstin@aol.de	1932-12-09	08/06/2023, 00:00:00	A-	Kensy	gerdakranz	2049	545-20-5598		Alexei Wagenknecht		(Decimal('7.718665'), Decimal('-44.154075'))	579
camillosmirnoff@gmail.com		06/20/2019, 00:00:00	AB-	Doglioni Group	hmatteotti	594	BNVRTR37E55B835S		Dott. Sandra Dandolo		(Decimal('-6.1476165'), Decimal('177.397789'))	92
gabrielle21@gmail.com		2020-11-15	B-	Drake-Pearson	fhubbard	1790	679-29-6877		Karina Matthews		(Decimal('-72.0170465'), Decimal('86.141397'))	142
hasegawahideki@hotmail.com	1965-04-14	2024-05-24	A-	合同会社山口鉱業	sayuriyamashita	1991	874-21-9606		橋本 加奈		(Decimal('-41.0225235'), Decimal('126.299280'))	147
yoshidataro@gmail.com	2012-02-18	2019/03/03	B-	山田印刷株式会社	ryohei95	1104	724-10-7701		藤原 淳		(Decimal('50.8295485'), Decimal('17.671490'))	23
souzarafael@gmail.com	1963-12-01	04/15/2021, 00:00:00	O+	Guerra da Cruz - EI	ana-vitoriabrito	952	56174238008		João Gabriel Pires		(Decimal('-80.6329765'), Decimal('116.864258'))	780
hashimotoharuka@yahoo.com		09 May 2025	AB-	合同会社佐藤食品	asukasuzuki	1985	065-93-4419		斎藤 翼		(Decimal('85.2840035'), Decimal('-148.578109'))	705
maayamatsuda@hotmail.com	2015-06-16	28 Nov 2023	AB-	高橋鉱業有限会社	ykobayashi	1393	285-73-2520		中村 拓真		(Decimal('84.7970085'), Decimal('-66.470235'))	218
thales99@ig.com.br	1915-04-16	2019-05-18	B-	da Rosa	joao-vitorpeixoto	349	95142867319		Noah Sales	Odontologista preventivo e social	(Decimal('-70.7525335'), Decimal('-64.378093'))	237
vittoriomicheletti@hotmail.it		2019-09-21	O+	Rinaldi-Tedesco e figli	pietrobarese	122	VCLCLD72A62F668X		Stefani Dulbecco		(Decimal('28.812036'), Decimal('-149.040353'))	645
eduardoaparecida@hotmail.com	1932-12-10	04/03/2023, 00:00:00	O+	Camargo Nascimento - ME	onovaes	163	69172084502		Davi Luiz Farias		(Decimal('-22.628309'), Decimal('-126.265960'))	591
gaspare20@alice.it		2018/11/02	O-	Sagnelli-Salgari Group	venancio25	1887	CMLNCT07M31H418T		Dott. Annamaria Lucarelli	Trade union research officer	(Decimal('-73.581504'), Decimal('9.015495'))	150
montenegrodiego@hotmail.com	1936-05-22	05/10/2021, 00:00:00	O+	Souza e Filhos	giovanna59	1623	21506347916		Sra. Heloisa Gonçalves		(Decimal('42.5171455'), Decimal('6.104310'))	563
marlishesse@hotmail.de		2019/04/04	AB-	Tintzmann Fischer GmbH & Co. OHG	zschaaf	1312	751-51-9843		Harald Nohlmans-Bohlander		(Decimal('12.941319'), Decimal('127.741668'))	318
qgrasso@yahoo.com		2023/09/08	A+	Treccani-Carnera s.r.l.	alderano75	91	BJRFLP35D09B818R		Eleanora Gremese	Regulatory affairs officer	(Decimal('-17.860523'), Decimal('94.964294'))	238
sarah83@uol.com.br		27 Nov 2020	A-	Fonseca Ltda.	joao-felipejesus	457	14560379866		Gael Henrique Alves		(Decimal('-39.083443'), Decimal('-95.703705'))	733
gastonevilladicani@gmail.com		06/07/2025, 00:00:00	B-	Gottardi-Sagese e figli	efagotto	142	BNDNZE12B65C631X		Dott. Saverio Speri		(Decimal('-53.5778945'), Decimal('130.858299'))	752
ishikawakenichi@gmail.com	2006-11-22	08 Jun 2022	O+	斎藤鉱業有限会社	mituru78	519	006-95-5741		山崎 明美		(Decimal('82.030543'), Decimal('67.676722'))	572
montalcinizaira@live.com		2019-01-16	A+	Dossi s.r.l.	dovaragino	1151	CSRNRC78A66E153N		Ricciotti Abate		(Decimal('17.2346295'), Decimal('6.353488'))	343
folkerroerricht@gmail.com		09/18/2025, 00:00:00	O+	Kühnert Hübel e.G.	keudelricarda	923	028-63-6092		Prof. Sigfried Radisch		(Decimal('-64.315324'), Decimal('-22.795832'))	688
suzukimai@yahoo.com	1930-01-04	2023-03-23	A+	小林保険有限会社	yukisaito	271	057-74-6071		山下 翔太	電気工事士	(Decimal('39.2650655'), Decimal('165.540875'))	636
xmatsumoto@yahoo.com	2020-12-30	2022-05-13	AB+	加藤情報合同会社	jsakamoto	1030	238-09-4070		坂本 亮介	経営者		455
wieslawhartung@aol.de	1949-02-24	2019-03-25	O+	Hesse Pölitz AG & Co. KG	valerielindner	950	887-76-6584		Hans-Ludwig Loos		(Decimal('-39.595107'), Decimal('-73.246217'))	37
miki59@yahoo.com		30 Dec 2023	O+	株式会社中村銀行	endomai	485	409-80-9167		渡辺 智也	アニメーター	(Decimal('10.506961'), Decimal('96.060470'))	406
shawn36@gmail.com		2022-06-17	A+	Collier Group	davissophia	1794	246-48-4568		Gabriel Stewart		(Decimal('-35.868817'), Decimal('92.763868'))	729
lindsey23@yahoo.com	1909-11-21	12/13/2024, 00:00:00	O+	Collier Group	brian85	934	685-54-0870		Sabrina Black		(Decimal('7.1881535'), Decimal('173.770005'))	813
gianlucacortese@hotmail.com	2000-11-22	17 Jul 2021	AB-	Udinesi e figli	guaratopatrizio	278	MRLDNI92C58A660O		Sig.ra Giulia Baresi		(Decimal('-69.284848'), Decimal('76.453466'))	10
matthew64@yahoo.com		05/19/2020, 00:00:00	O+	Barber, Murphy and Maddox	michael32	1738	052-19-0762		Kristin Williams	Leisure centre manager	(Decimal('4.883263'), Decimal('157.350050'))	763
maite92@hotmail.com		2020/08/03	B-	da Cunha	luanada-rocha	2044	02438156970		Marcela Siqueira		(Decimal('51.3771825'), Decimal('-74.305666'))	233
gonzalezmichele@hotmail.com	1974-06-09	02 Jan 2025	O+	Gomez, Rodgers and Franklin	dominic87	1199	193-85-9369		Diane Summers		(Decimal('40.9742115'), Decimal('166.066942'))	188
irma93@live.com	1964-03-19	2019-04-14	A+	Lovato-Romiti Group	elena55	1507	LDVPNL57C61I569M		Giampaolo Filangieri			193
maria-luisamendes@gmail.com	1921-09-29	21 Sep 2023	O-	Porto da Conceição Ltda.	gustavo23	1634	61582739455		Srta. Cecília Câmara	Engenheiro metalúrgico	(Decimal('-74.309274'), Decimal('159.440881'))	16
irmtraut74@hotmail.de	1926-03-14	23 Mar 2020	O-	Weihmann	eva-mariarohleder	560	779-69-6498		Mohammad Trommler		(Decimal('15.5199745'), Decimal('162.895312'))	26
ryosuke69@hotmail.com	2009-07-29	2019/07/01	B-	合同会社佐藤情報	satoyui	714	561-66-6467		斉藤 知実	電気工事士	(Decimal('31.823563'), Decimal('-42.091999'))	332
gutierrezclarence@hotmail.com	1968-05-11	02/24/2023, 00:00:00	AB-	Norton-Davila	olsonmarissa	349	551-36-1714		Jessica Perez		(Decimal('40.270761'), Decimal('-144.320810'))	808
limaryan@gmail.com		2024/07/08	AB+	Nunes S/A	ester75	746	94058721332		Ana Laura da Cunha		(Decimal('28.9275145'), Decimal('103.213312'))	413
vmaggioli@hotmail.com	1931-01-19	2022-04-09	B+	Cundari-Scandone s.r.l.	bettonimarina	2021	BNGSRN41S25A949U		Dott. Carla Gianinazzi	Armed forces technical officer	(Decimal('-82.349157'), Decimal('-177.056394'))	140
vblackburn@hotmail.com		21 Oct 2018	A+	Newman and Sons	foleyjoanna	344	567-65-5625		Kyle Jimenez		(Decimal('-20.802333'), Decimal('0.646767'))	159
ann17@yahoo.com		2020-04-11	A+	Brown, Torres and Maldonado	anelson	801	164-73-9406		Angelica Choi		(Decimal('-15.156770'), Decimal('-27.600640'))	650
fanucciramona@tin.it	1986-02-11	2020/05/17	AB-	Marconi, Columbo e Biagi SPA	piersanti83	952	BBTRSL07R02A956N		Daria Pometta	Ship broker	(Decimal('89.3642775'), Decimal('-89.634216'))	382
johanbiggen@hotmail.de	2002-06-09	04/27/2024, 00:00:00	B+	Lindner AG	blankatrapp	1998	861-34-3358		Meike Radisch	Fachinformatiker	(Decimal('-46.8443675'), Decimal('-20.202256'))	530
jnguyen@hotmail.com		2020-04-23	B+	Reid, Mcconnell and Martinez	khuffman	835	012-91-2122		Erica Johnson	Advertising copywriter	(Decimal('-84.2338195'), Decimal('-91.879217'))	594
baileyfrazier@yahoo.com	1984-11-02	2019-01-03	O+	Cox LLC	scottelizabeth	2040	320-45-6965		Todd Palmer		(Decimal('61.413050'), Decimal('-149.252003'))	791
brownwilliam@yahoo.com	1961-02-20	2023-07-05	O+	Gray and Sons	charles62	777	134-10-6285		Tony Munoz			101
evittadello@yahoo.com	1993-12-28	2023/10/15	A+	Caracciolo, Bongiorno e Tutino Group	sole03	101	CSTGSR20L48L293G		Camillo Notarbartolo	Restaurant manager	(Decimal('88.2927695'), Decimal('-151.983518'))	651
josephinebirnbaum@hotmail.de		24 Feb 2025	B-	Blümel Säuberlich Stiftung & Co. KG	meisterfriedericke	105	534-68-9901		Elsa Zänker-Rudolph		(Decimal('-57.867212'), Decimal('80.541209'))	90
xenia00@yahoo.de		13 Nov 2020	O+	Mende	oderwaldwolfram	1999	343-22-7772		Carola Nerger			89
martina70@gmx.de	2004-10-04	2019/02/01	O+	Kusch KG	bmans	1832	116-43-1768		Herr Karl-Hermann Boucsein B.Sc.		(Decimal('-84.2497225'), Decimal('142.208523'))	220
kaoriokamoto@yahoo.com	1953-01-22	2019-09-02	A-	合同会社後藤食品	naoto84	126	038-84-4574		伊藤 智也	モデル	(Decimal('33.6308885'), Decimal('-12.001670'))	158
malatestaannalisa@fastwebnet.it	1999-12-16	2024/07/24	AB+	Mastandrea Group	ytrapanese	1490	LTTVNI34C60I725T		Nanni Cabibbo-Opizzi	Research scientist (physical sciences)	(Decimal('68.251488'), Decimal('73.997673'))	355
iyoshida@yahoo.com	1919-07-29	2021/08/14	AB+	合同会社清水印刷	isato	379	856-33-8270		伊藤 和也	音響技術者	(Decimal('-4.0830805'), Decimal('-17.038375'))	150
ommagoffredo@gmail.com		01 Mar 2019	O-	Turati-Palombi Group	rauricaisabella	1409	GSPJLD26A21G692X		Ubaldo Pietrangeli		(Decimal('-66.506258'), Decimal('-58.646085'))	640
sgrasso@libero.it		2020-08-06	AB+	Tafuri, Nibali e Agnesi SPA	marisa20	1810	BLZGRC26B16F486K		Sig. Gianpietro Farinelli	Librarian, public	(Decimal('29.151501'), Decimal('-55.070494'))	106
karen31@yahoo.com		2019-10-13	B-	Robinson LLC	brooksjames	1786	515-15-2896		Stacy Jones		(Decimal('37.9427905'), Decimal('161.992858'))	615
magnus80@hotmail.de	1966-06-08	02/15/2024, 00:00:00	A+	Wesack Zimmer GmbH	ida56	2061	675-96-3691		Baptist Blümel	Informatiker	(Decimal('24.826407'), Decimal('-16.129615'))	412
cughi@poste.it	2016-04-30	10/17/2018, 00:00:00	A-	Carriera Group	olgagermano	236	PSLTTN91R27D679K		Baldassare Dibiasi		(Decimal('-40.477680'), Decimal('-137.640856'))	569
travis17@yahoo.com	1959-09-16	2025-08-17	A+	White-Thomas	williamrice	1417	722-97-1934		Erica Vaughan		(Decimal('-4.543926'), Decimal('125.052290'))	273
udowerg@hotmail.de		2024/08/31	O-	Hübel GmbH	falkbolander	1017	520-26-5591		Univ.Prof. Silvester Bohnbach B.A.		(Decimal('-63.1294725'), Decimal('-57.534911'))	226
ybranciforte@libero.it	1939-01-03	2022/02/19	B+	Cammarata, Babbo e Pavanello s.r.l.	comolligianluigi	506	CRPGNE05M30D585Q		Filippo Vittadello		(Decimal('48.049600'), Decimal('-37.638512'))	787
roehrichtsylvester@gmail.com	1933-01-29	01/18/2020, 00:00:00	O-	Pärtzelt GmbH	manuelkaester	1263	507-31-3788		Dr. Ursula Kallert	Binnenschiffer	(Decimal('-79.890764'), Decimal('116.284818'))	627
harmonwilliam@gmail.com		06 Jun 2023	A-	Travis, Mcintosh and Sanford	efuller	645	813-13-4351		Terrance Davis	Armed forces training and education officer	(Decimal('89.704314'), Decimal('-9.323679'))	170
cunhaheloisa@hotmail.com	1996-07-12	22 Mar 2021	O-	Ramos	benjamin23	821	83145620762		Elisa Duarte		(Decimal('-25.0996755'), Decimal('-90.211505'))	737
haruka78@gmail.com	2017-07-10	08/09/2021, 00:00:00	A+	井上鉱業有限会社	ztanaka	546	024-73-9530		藤田 知実		(Decimal('80.196802'), Decimal('-129.016347'))	44
sabristahr@yahoo.de	2024-08-13	25 May 2021	O+	Kroker KG	schottinreza	1267	361-34-0504		Sarah Schmiedt-Ebert	Erzieher	(Decimal('65.8883845'), Decimal('97.818781'))	544
verenamangold@gmx.de		18 Oct 2020	B+	Haase Trupp GbR	hulda13	1480	651-83-9923		Herr Selim Aumann	Krankenschwester	(Decimal('13.605108'), Decimal('165.234888'))	421
vmason@hotmail.com	1924-05-07	2019-05-28	B+	Hayes, Davis and Peterson	leroy94	210	176-07-0996		Debbie Mitchell		(Decimal('68.203168'), Decimal('-130.405180'))	41
kturci@vodafone.it		2024-08-17	O+	Basso s.r.l.	lbroschi	1824	BRFVNN16T42L711M		Dott. Martino Vendetti		(Decimal('48.274298'), Decimal('-125.998052'))	242
olga38@poste.it		10 Apr 2023	AB-	Antelami s.r.l.	barberinitullio	2040	SCLFLV50L23C593B		Ricciotti Palazzo	Accountant, chartered	(Decimal('88.6027925'), Decimal('1.258390'))	62
acorcos@libero.it		2024-11-06	AB+	Civaschi Group	torquato80	606	BRBGRL03H06F775Q		Sole Carli	Astronomer	(Decimal('-2.721773'), Decimal('9.249416'))	682
sonjaplath@gmx.de		2021/01/13	O-	Staude GmbH	hermaschwital	2062	116-80-5268		Kreszenz Trupp B.Eng.		(Decimal('48.959917'), Decimal('157.126515'))	459
itoryosuke@hotmail.com		2020/05/30	B-	佐々木電気株式会社	minorusato	1764	074-04-9641		岡本 亮介	音楽家	(Decimal('1.022792'), Decimal('-121.545166'))	726
edward64@gmail.com	1938-04-22	2023/11/07	A-	Vincent Ltd	peggy59	1103	882-45-4857		Dorothy Henry		(Decimal('-82.404339'), Decimal('64.227733'))	778
vkim@yahoo.com		2023-07-11	B+	Cook PLC	penaalex	284	879-14-5551		Jacob Ruiz MD		(Decimal('62.3069425'), Decimal('10.565728'))	567
agnolozola@yahoo.com		2022/11/22	AB-	Sgarbi, Orengo e Venditti e figli	ecostalonga	712	DGLSVR09B56C321Z		Antonia Dossetti		(Decimal('12.026739'), Decimal('116.112617'))	93
corinnajunken@web.de	1965-12-21	12/04/2023, 00:00:00	B+	Finke KGaA	cplath	567	994-69-6012		Irmengard Kraushaar		(Decimal('39.076175'), Decimal('-127.939359'))	403
matsumotomaaya@hotmail.com	1943-10-08	2020/12/11	O-	山本保険有限会社	sotaroyamada	40	339-65-1462		佐藤 千代		(Decimal('-62.5950495'), Decimal('23.469676'))	487
hmurakami@yahoo.com		2019-10-22	B+	合同会社斎藤運輸	ktakahashi	57	034-28-0040		鈴木 淳		(Decimal('-40.685025'), Decimal('17.693895'))	352
urocha@hotmail.com		2020/03/26	O-	Ferreira	marina74	710	01562943707		Stella das Neves		(Decimal('71.245224'), Decimal('97.825592'))	784
rodrigo82@hotmail.com		2018/10/24	B+	Pereira	lucas34	1140	86543190205		Brenda Vargas	Maestro	(Decimal('-35.4621345'), Decimal('-117.467284'))	565
aalbuquerque@yahoo.com.br		2024/08/26	AB-	Garcia S/A	ucarvalho	308	24703168987		Allana Ribeiro		(Decimal('-25.8376715'), Decimal('-120.153730'))	278
recep36@web.de		09/02/2021, 00:00:00	AB-	Naser Höfig AG & Co. OHG	jolanthe63	1325	541-50-9300		Elsa Kranz		(Decimal('-48.441256'), Decimal('-153.546271'))	104
ujackson@hotmail.com	2010-11-04	22 Apr 2020	B-	Russell PLC	stephenjackson	407	704-48-8950		Luke Benson		(Decimal('59.282382'), Decimal('-16.262574'))	259
ssuzuki@gmail.com	1994-12-06	2025-01-01	B-	青木印刷株式会社	yamaguchimiki	854	240-48-5074		遠藤 裕美子		(Decimal('8.7444325'), Decimal('-136.312765'))	5
bradleyortiz@yahoo.com	1995-05-06	22 Sep 2022	AB-	Brock, Wilson and Lee	charles92	1566	879-22-0843		John Jones		(Decimal('-58.138513'), Decimal('-145.218892'))	19
kyosukesato@gmail.com	1963-07-19	2022/04/10	AB+	有限会社吉田農林	yosukeinoue	1573	387-22-1969		森 里佳	大学教授	(Decimal('-14.1475715'), Decimal('111.454938'))	178
daria33@poste.it		2020/04/27	AB-	Bertoli SPA	storladiannibale	1524	CRTMDA50R46C829J		Giancarlo Fantozzi	Warehouse manager	(Decimal('-9.5904635'), Decimal('-142.849630'))	1
csuzuki@gmail.com		09/08/2023, 00:00:00	O+	株式会社近藤農林	satokenichi	89	865-08-1031		後藤 結衣		(Decimal('-32.775536'), Decimal('161.626444'))	420
wkennedy@hotmail.com	1997-05-09	12/10/2019, 00:00:00	AB-	Charles PLC	howardsteven	1633	255-52-2351		Gabrielle Camacho		(Decimal('-9.7712175'), Decimal('23.312766'))	317
pabe@gmail.com		2022-10-17	B+	有限会社田中食品	yosukeyamada	1737	058-29-7183		遠藤 明美	農家	(Decimal('-75.3079615'), Decimal('-178.619695'))	645
iboiardo@libero.it	1927-11-23	05/02/2024, 00:00:00	B-	Ferrante, Scotto e Endrizzi e figli	orazioargento	833	TNSNGC14T18F017B		Fredo Marini-Trobbiani		(Decimal('78.116580'), Decimal('27.151023'))	570
maria-vitoria56@gmail.com	2023-09-06	2023/02/17	O-	Pires S/A	moraesluara	579	83012756930		Srta. Alexia Moura	Marinheiro	(Decimal('6.117058'), Decimal('-93.660323'))	527
kaori05@yahoo.com	1974-11-12	2024-03-05	O+	佐藤農林有限会社	yoichiokada	1427	684-98-2867		伊藤 あすか		(Decimal('51.5179435'), Decimal('127.015911'))	543
yasuhirosuzuki@yahoo.com	1975-03-28	2023-08-12	B+	高橋電気株式会社	shota03	662	253-72-2357		佐藤 真綾		(Decimal('-35.6936095'), Decimal('134.453169'))	289
michelhaenel@yahoo.de		09/02/2023, 00:00:00	O-	Wilmsen	hilda63	1148	941-83-3885		Dusan Gierschner B.A.		(Decimal('33.634604'), Decimal('85.426907'))	306
vitoria95@ig.com.br		09/26/2022, 00:00:00	A+	da Mota	ana-laura13	542	06941735252		Sr. Francisco Abreu	Corretor de seguros	(Decimal('-80.1547545'), Decimal('138.136023'))	61
erick74@uol.com.br		2019-11-29	O+	Ramos	guerramarina	1726	81754039260		Luiza Novaes	Agrimensor	(Decimal('-49.218558'), Decimal('156.612346'))	446
naotosaito@hotmail.com		2020-12-07	B+	佐々木建設株式会社	fhayashi	623	641-94-9673		鈴木 あすか		(Decimal('-69.5274895'), Decimal('-12.059066'))	763
eberhard47@gmx.de	2011-09-10	2018-12-30	B+	Vollbrecht	cmueller	603	611-81-0686		Herr Jens-Uwe Dowerg B.Sc.		(Decimal('-5.137049'), Decimal('-80.382885'))	118
mai40@hotmail.com	2024-03-21	11/09/2022, 00:00:00	O-	遠藤電気有限会社	tanakakyosuke	1224	220-91-9686		山本 太一	お笑い芸人		229
rsuzuki@yahoo.com	2006-09-18	10 Mar 2025	A-	木村運輸株式会社	tsubasainoue	465	503-81-4219		鈴木 加奈		(Decimal('55.027286'), Decimal('-129.392770'))	815
camillogiannone@yahoo.com	2002-12-22	2021-06-09	AB-	Cugia, Pellegrini e Passalacqua Group	michelottopetrassi	351	CRSGNL19E53G489P		Sig.ra Lolita Novaro		(Decimal('69.0119805'), Decimal('112.687371'))	54
kaori26@hotmail.com		11 Apr 2019	B+	株式会社佐藤電気	momoko19	273	387-03-5107		渡辺 晃		(Decimal('46.3248625'), Decimal('90.137824'))	485
otaasuka@hotmail.com		11 Sep 2022	AB+	渡辺水産株式会社	katonanami	377	582-22-4570		山口 英樹		(Decimal('-11.2534295'), Decimal('2.034797'))	334
klaus-peter25@googlemail.com	1920-04-22	09 Jan 2021	AB+	Zorbach Henk AG & Co. OHG	dehmelalmut	217	150-23-2616		Univ.Prof. Sylwia Scheibe B.Eng.		(Decimal('12.7073475'), Decimal('-109.124343'))	752
baererfranjo@googlemail.com	1926-06-15	2023/02/23	A+	Trapp	eileen11	359	101-90-1884		Milos Bien B.A.		(Decimal('-12.5732965'), Decimal('114.028297'))	567
kumikosato@gmail.com	2005-08-25	2023-07-12	A+	長谷川印刷株式会社	tanakakazuya	1691	211-71-0808		高橋 和也		(Decimal('78.349768'), Decimal('27.375737'))	2
tcassiano@bol.com.br		11/27/2022, 00:00:00	A-	Farias - ME	isabel58	97	29376415043		Dr. Asafe Lima		(Decimal('-67.4921565'), Decimal('-0.380667'))	711
kyosuke20@hotmail.com	1931-09-14	17 Sep 2024	AB+	株式会社小林通信	gmatsumoto	346	066-19-5654		小林 幹	公認会計士	(Decimal('75.9768795'), Decimal('-41.439647'))	539
julianalima@uol.com.br	1953-10-24	2023/12/26	AB+	da Costa Garcia S/A	jmendes	464	30581729404		Alexandre Cunha		(Decimal('19.6295175'), Decimal('96.998617'))	112
lsousa@ig.com.br	2010-03-05	28 Jan 2021	AB-	Nogueira da Cruz - ME	rezendegiovanna	411	63405127980		Milena Monteiro	Encarregado de manutenção predial	(Decimal('86.1037435'), Decimal('177.881714'))	449
correiaantony@gmail.com		2019/02/19	B+	Cassiano - ME	joao76	1677	15236748062		Stephany da Cunha		(Decimal('17.876104'), Decimal('153.706046'))	562
charlotte97@aol.de	1998-04-03	11/25/2022, 00:00:00	A-	Kohl KG	johannoliver	1142	317-23-3210		Viktor Weitzel		(Decimal('21.1169665'), Decimal('-104.099009'))	483
gradenigofausto@yahoo.com		2023-02-18	AB+	Muratori, Scandone e Tagliafierro Group	opisacane	1289	FCNSSN22D11B515R		Gianfrancesco Gabbana-Puccini	Public affairs consultant	(Decimal('36.863410'), Decimal('17.947956'))	718
rnunez@gmail.com	1986-11-21	04 Mar 2023	A+	Coleman Inc	karayoung	94	358-50-1178		Donald Li	Social worker		152
jsato@gmail.com	1953-09-06	2019-03-03	AB+	西村情報合同会社	sakamototaichi	581	378-28-9987		松本 太一	コピーライター	(Decimal('86.6204425'), Decimal('-153.778890'))	647
anselmkabus@aol.de		2021-09-30	AB+	Schmidtke	finkesylke	1763	869-45-1065		Charles Zänker		(Decimal('-23.5776855'), Decimal('88.919475'))	638
silkeschmidt@gmail.com	2004-10-12	2024-08-14	B-	Junck	claudius79	1244	050-51-8042		Herrmann Schmidt		(Decimal('-44.8267835'), Decimal('149.227313'))	143
reisaito@yahoo.com	1993-03-03	26 Jul 2019	A+	合同会社石川銀行	kumiko98	1703	434-14-1876		池田 さゆり	映画監督	(Decimal('-77.909503'), Decimal('8.535231'))	106
ulamborghini@tele2.it	1992-09-21	10/03/2024, 00:00:00	AB-	Rinaldi, Saffi e Capone s.r.l.	yferragamo	1163	PLMVNN03R52E350V		Orlando Alboni		(Decimal('71.0950485'), Decimal('-102.993386'))	350
luiz-otavio55@gmail.com	1967-12-28	12/22/2018, 00:00:00	B-	da Costa	ana-vitoria65	1759	97835264056		Emanuella Sales		(Decimal('39.495605'), Decimal('105.351395'))	728
wbenedetti@yahoo.com	1975-10-25	10 Aug 2022	AB+	Carnera-Impastato Group	claudiapizziol	869	GNNNNE42E65F863F		Mariano Comisso	Surveyor, hydrographic	(Decimal('32.873673'), Decimal('-3.744812'))	710
